,"30% Minimum System Storage (GL), 40% Total Cost ($ million), 30% Total Spill Volume (GL) Distance","60% Minimum System Storage (GL), 30% Total Cost ($ million), 10% Total Spill Volume (GL) Distance","20% Minimum System Storage (GL), 50% Total Cost ($ million), 30% Total Spill Volume (GL) Distance","33% Minimum System Storage (GL), 33% Total Cost ($ million), 33% Total Spill Volume (GL) Distance"
152,0.9313694474337484,0.6417045865010865,1.0311729197796096,0.8815277205558784
153,0.42065085604622077,0.6425264995651022,0.32832285220602203,0.4491404075270271
154,1.1220151170250992,0.6996059670211457,1.2242413511147054,1.0883618398221881
155,0.6849315095260526,0.5237719315248492,0.7404288744078309,0.657641443039036
156,0.3716474103092864,0.3839731427576804,0.37886504582387637,0.36037775467081123
157,1.2086144764883517,0.731696930219492,1.3202770390790715,1.1733885973455793
158,0.7010648223366134,0.5336724863963482,0.770392653257883,0.6622775590631602
159,0.7399924218080132,0.9070297345636995,0.710352645050004,0.7198223227478994
160,0.8112028943599826,0.9181732079372198,0.8195887270546823,0.7689384246307818
161,1.1073474932247538,0.6917274939847613,1.2073123547490057,1.0749576998254389
162,0.7850064315698937,0.5535704919322004,0.8668313162883053,0.7446415664234627
163,0.5370224555159464,0.6445623493130499,0.5261621711467727,0.5193452146012602
164,0.28004637435633495,0.35969109584941333,0.23123906076350204,0.3038716440471519
165,0.8050860360022052,0.5524696652319586,0.8703726896180877,0.7827049033083202
166,0.3587280101452337,0.34828853062145565,0.35523019590265775,0.3607179261038088
167,1.1666372982339743,0.7227049860101282,1.2844036062471698,1.1212456198621272
168,0.6891224120759316,0.5194045278712011,0.746593076568892,0.6615381448914224
169,0.9954208472047432,0.6543388529094443,1.0915361661362248,0.9564755929113868
170,1.1198988540560557,0.7053877088149006,1.2392383221474454,1.0691582848812469
171,1.1928715845527484,0.7239459940787738,1.307116539017806,1.154333318409278
172,1.137489036247964,0.7063140114325888,1.2469500704482641,1.098338185913227
173,1.0524937445871347,0.6739884488760173,1.1566123623030244,1.0113279822225725
174,0.7247668064287327,0.9494457944807457,0.6625922417084857,0.719582228715413
175,0.2679430415916021,0.34032076479646783,0.22827563980179716,0.28594517228441035
176,0.48764523643649893,0.42521513767104246,0.5169155790658767,0.46922572852112276
177,0.6186603714516684,0.4685763673339565,0.66035730302365,0.6027234458362482
178,0.5612391672204322,0.45751180234502586,0.6056970402936945,0.5357739776977182
179,0.6637161123054091,0.6743834388110967,0.7039719483456301,0.6177878637487529
180,0.6670051658553188,0.9996362511673758,0.5255738986716539,0.702742683533697
181,0.4501173321158411,0.5814143735711399,0.4110082716674891,0.45330161594663365
182,0.5047795254081604,0.6410476951218302,0.4728429235891018,0.4997820790706684
183,0.5143617354315491,0.6357701286878282,0.49167217265279917,0.5044154239242462
184,1.1222395198310657,0.695250059238431,1.2244099870351755,1.0894117268082895
185,0.5421680804230454,0.6119958021573315,0.5437616165478194,0.5213066826161092
186,0.5441675904669095,0.6459997068785139,0.5364130648842564,0.5248259717697528
187,0.7327994485822555,0.5331211905086333,0.7882103855739382,0.7113844530018035
188,0.6709072926533863,0.9953249676121468,0.5351010325552668,0.7040061715012517
189,0.6597733541523021,0.5181079151112192,0.7232736614354395,0.6224041859947339
190,0.912678434156454,0.6503880050369281,1.013605015554366,0.857293511411147
191,0.7110106066645607,0.5506339071325005,0.7937742722208678,0.6584862188369293
192,0.3432236529017825,0.33748586499114347,0.327359265657173,0.35474936367552934
193,1.2350489749825218,0.7411329242060066,1.3509071868928588,1.1981566282294713
194,0.697245532458797,0.9866181827296697,0.5910449095436157,0.7141255230990056
195,0.4331546071969708,0.6731171005727357,0.3290958630888881,0.4668386317005432
196,1.0652922105234817,0.6868158030965332,1.177824948477252,1.0160178964093667
197,0.7818458020994217,0.565150666076427,0.8527702819713436,0.7487094396017244
198,0.5034208172864172,0.43115953010483965,0.5359237194931825,0.48371253766729055
199,0.7044771074856007,0.9891817169361077,0.6030369269407108,0.718375738596477
200,1.127538952683475,0.7094528353363626,1.2464727451207864,1.0776015426405126
201,0.4166520334561154,0.6529099460845268,0.3166098249934075,0.44837509431038103
202,0.7025557061169089,1.0003384463928697,0.5911713118629347,0.721459344047861
203,0.26015021493036405,0.3561005682837317,0.2058705979060575,0.2856768111035765
204,1.073966694369846,0.6805441142783966,1.1688943617393652,1.043172599439186
205,0.4219887159114838,0.629244952640078,0.33643379292788655,0.44805002938649446
